"species","file","raw_rows","post_burnin_rows","kept","reason"
"Plethodon_montanus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_montanus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_montanus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_montanus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_montanus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_montanus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_montanus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_montanus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_nettingi","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ocmulgee","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ouachitae","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ouachitae","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ouachitae","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ouachitae","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ouachitae","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ouachitae","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_petraeus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_punctatus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_richmondi","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_5_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_savannah","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_sequoyah","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_serratus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_serratus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_serratus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_serratus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_serratus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_serratus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_16.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_17.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_18.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_19.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shenandoah","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_shermani","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_teyahalee","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_teyahalee","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_teyahalee","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_teyahalee","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_teyahalee","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_teyahalee","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_teyahalee","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_16.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_17.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_18.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_2_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_variolatus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_ventralis","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_16.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_virginia","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_websteri","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_websteri","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_websteri","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_websteri","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_wehrlei","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_welleri","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_yonahlossee","pars_9.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_montanus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_1.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_10.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_11.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_12.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_13.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_14.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_15.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_16.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_2.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_3.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_4.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_5.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_6.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_7.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_8.pars.log",5001,2001,TRUE,"kept"
"Pseudotriton_ruber","pars_9.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_12.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_13.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Stereochilus_marginatus","pars_9.pars.log",5001,2001,TRUE,"kept"
